HpoCode	ICD	ICDdescription	HpoDescription	PheCode	PheCodeDescription	version	cluster	subset
HP:0002076	G43.B0	Ophthalmoplegic migraine, without refractory migraine	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.B0	Ophthalmoplegic migraine, without refractory migraine	Migraine	340	Migraine	10	3	Adults
HP:0002076	G43.83	Pure menstrual migraine, intractable	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.83	Pure menstrual migraine, intractable	Migraine	340	Migraine	10	3	Adults
HP:0002076	346.80	Other forms of migraine, without mention of intractable migraine without mention of status migrainosus	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.80	Other forms of migraine, without mention of intractable migraine without mention of status migrainosus	Migraine	340	Migraine	9	3	Adults
HP:0002076	G43.9	Migraine, unspecified	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.9	Migraine, unspecified	Migraine	340	Migraine	10	3	Adults
HP:0002076	G43.90	Migraine, unspecified, without refractory migraine	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.90	Migraine, unspecified, without refractory migraine	Migraine	340	Migraine	10	3	Adults
HP:0002076	G43.901	Status migrainosus NOS	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.901	Status migrainosus NOS	Migraine	340	Migraine	10	3	Adults
HP:0002076	346.9	Migraine, unspecified	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.9	Migraine, unspecified	Migraine	340	Migraine	9	3	Adults
HP:0002076	G43.91	Migraine, unspecified, with refractory migraine	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.91	Migraine, unspecified, with refractory migraine	Migraine	340	Migraine	10	3	Adults
HP:0002076	G43.911	Migraine, unspecified, intractable, with status migrainosus	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.911	Migraine, unspecified, intractable, with status migrainosus	Migraine	340	Migraine	10	3	Adults
HP:0002076	346.91	Migraine, unspecified, with intractable migraine, so stated, without mention of status migrainosus	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.91	Migraine, unspecified, with intractable migraine, so stated, without mention of status migrainosus	Migraine	340	Migraine	9	3	Adults
HP:0002076	346.92	Migraine, unspecified, without mention of intractable migraine with status migrainosus	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.92	Migraine, unspecified, without mention of intractable migraine with status migrainosus	Migraine	340	Migraine	9	3	Adults
HP:0002076	G44.02	Chronic cluster headache	Migraine	340	Migraine	10	1	Adults
HP:0002076	G44.02	Chronic cluster headache	Migraine	340	Migraine	10	3	Adults
HP:0002076	G43.A1	Cyclical vomiting, with refractory migraine	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.A1	Cyclical vomiting, with refractory migraine	Migraine	340	Migraine	10	3	Adults
HP:0002076	346.81	Other forms of migraine, with intractable migraine, so stated, without mention of status migrainosus	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.81	Other forms of migraine, with intractable migraine, so stated, without mention of status migrainosus	Migraine	340	Migraine	9	3	Adults
HP:0002076	346.1	Migraine without aura	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.1	Migraine without aura	Migraine	340	Migraine	9	3	Adults
HP:0002076	G43.D0	Abdominal migraine, without refractory migraine	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.D0	Abdominal migraine, without refractory migraine	Migraine	340	Migraine	10	3	Adults
HP:0002076	G44.021	Chronic cluster headache, intractable	Migraine	340	Migraine	10	1	Adults
HP:0002076	G44.021	Chronic cluster headache, intractable	Migraine	340	Migraine	10	3	Adults
HP:0002076	346.90	Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.90	Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus	Migraine	340	Migraine	9	3	Adults
HP:0002076	346.82	Other forms of migraine, without mention of intractable migraine with status migrainosus	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.82	Other forms of migraine, without mention of intractable migraine with status migrainosus	Migraine	340	Migraine	9	3	Adults
HP:0002076	G43.B1	Ophthalmoplegic migraine, with refractory migraine	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.B1	Ophthalmoplegic migraine, with refractory migraine	Migraine	340	Migraine	10	3	Adults
HP:0002076	G43.831	Menstrual migraine, intractable, with status migrainosus	Migraine	340	Migraine	10	1	Adults
HP:0002076	G43.831	Menstrual migraine, intractable, with status migrainosus	Migraine	340	Migraine	10	3	Adults
HP:0002076	G44.031	Episodic paroxysmal hemicrania, intractable	Migraine	340	Migraine	10	1	Adults
HP:0002076	G44.031	Episodic paroxysmal hemicrania, intractable	Migraine	340	Migraine	10	3	Adults
HP:0002076	346.83	Other forms of migraine, with intractable migraine, so stated, with status migrainosus	Migraine	340	Migraine	9	1	Adults
HP:0002076	346.83	Other forms of migraine, with intractable migraine, so stated, with status migrainosus	Migraine	340	Migraine	9	3	Adults
HP:0002098	R06.09	Other forms of dyspnea	Respiratory distress	512.9	Other dyspnea	10	3	Adults
HP:0002098	R06.83	Snoring	Respiratory distress	512.9	Other dyspnea	10	3	Adults
HP:0002098	R06.00	Dyspnea, unspecified	Respiratory distress	512.9	Other dyspnea	10	3	Adults
HP:0002098	786.09	Other dyspnea and respiratory abnormality	Respiratory distress	512.9	Other dyspnea	9	3	Adults
HP:0002098	R06.89	Sighing	Respiratory distress	512.9	Other dyspnea	10	3	Adults
HP:0002099	493.10	Intrinsic asthma without mention of status asthmaticus	Asthma	495	Asthma	9	3	Pediatric
HP:0002099	J45.20	Mild intermittent asthma, uncomplicated	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	J45.991	Cough variant asthma	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	J45.50	Severe persistent asthma, uncomplicated	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	J45	nonallergic asthma	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	493.1	Intrinsic asthma	Asthma	495	Asthma	9	3	Pediatric
HP:0002099	493.82	Cough variant asthma	Asthma	495	Asthma	9	3	Pediatric
HP:0002099	493.8	Other forms of asthma	Asthma	495	Asthma	9	3	Pediatric
HP:0002099	493.00	Extrinsic asthma without mention of status asthmaticus	Asthma	495	Asthma	9	3	Pediatric
HP:0002099	J45.40	Moderate persistent asthma, uncomplicated	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	J45.90	Unspecified asthma	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	493.9	Asthma, unspecified	Asthma	495	Asthma	9	3	Pediatric
HP:0002099	493	Asthma	Asthma	495	Asthma	9	3	Pediatric
HP:0002099	493.0	Extrinsic asthma	Asthma	495	Asthma	9	3	Pediatric
HP:0002099	J45.909	Unspecified asthma, uncomplicated	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	J45.30	Mild persistent asthma, uncomplicated	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	J45.998	Other asthma	Asthma	495	Asthma	10	3	Pediatric
HP:0002099	493.90	Asthma, unspecified type, without mention of status asthmaticus	Asthma	495	Asthma	9	3	Pediatric
HP:0002119	348.89	Other conditions of brain (ADDED)	Ventriculomegaly	348.9	Other conditions of brain, NOS	9	1	Pediatric
HP:0002119	348.8	Other conditions of brain	Ventriculomegaly	348.9	Other conditions of brain, NOS	9	1	Pediatric
HP:0002119	G93.89	Postradiation encephalopathy	Ventriculomegaly	348.9	Other conditions of brain, NOS	10	1	Pediatric
HP:0002119	G93.9	Disorder of brain, unspecified	Ventriculomegaly	348.9	Other conditions of brain, NOS	10	1	Pediatric
HP:0002119	348.9	Unspecified condition of brain	Ventriculomegaly	348.9	Other conditions of brain, NOS	9	1	Pediatric
HP:0002141	R26.8	Other abnormalities of gait and mobility	Gait imbalance	350.2	Abnormality of gait	10	4	Adults
HP:0002141	781.2	Abnormality of gait	Gait imbalance	350.2	Abnormality of gait	9	4	Adults
HP:0002141	R26.1	Spastic gait	Gait imbalance	350.2	Abnormality of gait	10	4	Adults
HP:0002141	R26.81	Unsteadiness on feet	Gait imbalance	350.2	Abnormality of gait	10	4	Adults
HP:0002141	R26.0	Staggering gait	Gait imbalance	350.2	Abnormality of gait	10	4	Adults
HP:0002141	R26.9	Unspecified abnormalities of gait and mobility	Gait imbalance	350.2	Abnormality of gait	10	4	Adults
HP:0002141	R26.89	Other abnormalities of gait and mobility	Gait imbalance	350.2	Abnormality of gait	10	4	Adults
HP:0002194	315.5	Mixed development disorder	Delayed gross motor development	315	Develomental delays and disorders	9	4	Pediatric
HP:0002194	R45.1	Restlessness and agitation	Delayed gross motor development	315	Develomental delays and disorders	10	4	Pediatric
HP:0002194	F82	Specific developmental disorder of motor function	Delayed gross motor development	315	Develomental delays and disorders	10	4	Pediatric
HP:0002194	R45.82	Worries	Delayed gross motor development	315	Develomental delays and disorders	10	4	Pediatric
HP:0002194	F63.3	Trichotillomania	Delayed gross motor development	315	Develomental delays and disorders	10	4	Pediatric
HP:0002194	307.9	Other and unspecified special symptoms or syndromes, not elsewhere classified	Delayed gross motor development	315	Develomental delays and disorders	9	4	Pediatric
HP:0002194	315.8	Other specified delays in development	Delayed gross motor development	315	Develomental delays and disorders	9	4	Pediatric
HP:0002194	315.4	Developmental coordination disorder	Delayed gross motor development	315	Develomental delays and disorders	9	4	Pediatric
HP:0002194	315	Specific delays in development	Delayed gross motor development	315	Develomental delays and disorders	9	4	Pediatric
HP:0002194	F88	Other specified neurodevelopmental disorder	Delayed gross motor development	315	Develomental delays and disorders	10	4	Pediatric
HP:0002194	315.9	Unspecified delay in development	Delayed gross motor development	315	Develomental delays and disorders	9	4	Pediatric
HP:0002194	F89	Unspecified disorder of psychological development	Delayed gross motor development	315	Develomental delays and disorders	10	4	Pediatric
HP:0002194	R45.81	Low self-esteem	Delayed gross motor development	315	Develomental delays and disorders	10	4	Pediatric
HP:0002194	V40	Mental and behavioral problems	Delayed gross motor development	315	Develomental delays and disorders	9	4	Pediatric
HP:0002315	339.05	Short lasting unilateral neuralgiform headache with conjunctival injection and tearing	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339	Other headache syndromes	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.53	Primary thunderclap headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.21	Acute post-traumatic headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339.09	Other trigeminal autonomic cephalgias	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.8	Other specified headache syndromes	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.52	New daily persistent headache (NDPH)	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.4	Complicated headache syndromes	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.59	Other complicated headache syndrome	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.321	Chronic post-traumatic headache, intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.1	Tension type headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339.10	Tension headache NOS	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.32	Chronic post-traumatic headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44	Other headache syndromes	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.5	Complicated headache syndromes	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.20	Post-traumatic headache, unspecified	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339.2	Post-traumatic headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.091	Other trigeminal autonomic cephalgias (TAC), intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.85	Primary stabbing headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.099	Other trigeminal autonomic cephalgias (TAC), not intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.319	Acute post-traumatic headache, not intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.81	Hypnic headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.83	Primary cough headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.329	Chronic post-traumatic headache, not intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	R51	Headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.40	Drug-induced headache, not elsewhere classified, not intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.11	Episodic tension type headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339.12	Chronic tension type headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.51	Hemicrania continua	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.83	Primary cough headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.059	Shrt lst unil nerlgif hdache w cnjnct inject/tear, not ntrct	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.84	Primary exertional headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339.89	Other specified headache syndromes	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.1	Vascular headache, not elsewhere classified	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.201	Tension-type headache, unspecified, intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.41	Hemicrania continua	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.84	Primary exertional headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	784.0	Headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.89	Other headache syndrome	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.8	Other specified headache syndromes	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339.81	Hypnic headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339.82	Headache associated with sexual activity	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.3	Post-traumatic headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.051	Shrt lst unil nerlgif hdache w cnjnct inject/tear, ntrct	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.3	Drug induced headache, not elsewhere classified	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.301	Post-traumatic headache, unspecified, intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.309	Post-traumatic headache, unspecified, not intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.311	Acute post-traumatic headache, intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.85	Primary stabbing headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.82	Preorgasmic headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.42	New daily persistent headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.4	Medication overuse headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.30	Post-traumatic headache, unspecified	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.41	Drug-induced headache, not elsewhere classified, intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.229	Chronic tension-type headache, not intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.22	Chronic tension-type headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.22	Chronic post-traumatic headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.31	Acute post-traumatic headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.21	Episodic tension-type headache	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	339.43	Primary thunderclap headache	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	339.44	Other complicated headache syndrome	Headache	339	Other headache syndromes	9	3	Pediatric
HP:0002315	G44.221	Chronic tension-type headache, intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.211	Episodic tension-type headache, intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002315	G44.219	Episodic tension-type headache, not intractable	Headache	339	Other headache syndromes	10	3	Pediatric
HP:0002354	780.93	Memory loss	Memory impairment	292.3	Memory loss	9	4	Adults
HP:0002354	R41.3	Other amnesia	Memory impairment	292.3	Memory loss	10	4	Adults
HP:0002354	R41.2	Retrograde amnesia	Memory impairment	292.3	Memory loss	10	4	Adults
HP:0002354	R41.1	Anterograde amnesia	Memory impairment	292.3	Memory loss	10	4	Adults
HP:0002360	307.4	Specific disorders of sleep of nonorganic origin	Sleep disturbance	327	Sleep disorders	9	3	Adults
HP:0002360	G47.9	Unspecified sleep-wake disorder	Sleep disturbance	327	Sleep disorders	10	3	Adults
HP:0002360	G47.8	Other specified sleep-wake disorder	Sleep disturbance	327	Sleep disorders	10	3	Adults
HP:0002360	307.40	Nonorganic sleep disorder, unspecified	Sleep disturbance	327	Sleep disorders	9	3	Adults
HP:0002360	G47	Sleep disorders	Sleep disturbance	327	Sleep disorders	10	3	Adults
HP:0002360	780.50	Unspecified sleep disturbance	Sleep disturbance	327	Sleep disorders	9	3	Adults
HP:0002360	F51.8	Other sleep disorders not due to a substance or known physiological condition	Sleep disturbance	327	Sleep disorders	10	3	Adults
HP:0002360	307.49	Other specific disorders of sleep of nonorganic origin	Sleep disturbance	327	Sleep disorders	9	3	Adults
HP:0002360	780.5	Sleep disturbances	Sleep disturbance	327	Sleep disorders	9	3	Adults
HP:0002360	327.8	Other organic sleep disorders	Sleep disturbance	327	Sleep disorders	9	3	Adults
HP:0002360	780.59	Other sleep disturbances	Sleep disturbance	327	Sleep disorders	9	3	Adults
HP:0002360	F51.9	Sleep disorder not due to a substance or known physiological condition, unspecified	Sleep disturbance	327	Sleep disorders	10	3	Adults
HP:0002360	327	Organic sleep disorders	Sleep disturbance	327	Sleep disorders	9	3	Adults
HP:0002376	R45.82	Worries	Developmental regression	315	Develomental delays and disorders	10	2	Pediatric
HP:0002376	R45.82	Worries	Developmental regression	315	Develomental delays and disorders	10	4	Pediatric
HP:0002376	315.4	Developmental coordination disorder	Developmental regression	315	Develomental delays and disorders	9	2	Pediatric
HP:0002376	315.4	Developmental coordination disorder	Developmental regression	315	Develomental delays and disorders	9	4	Pediatric
HP:0002376	F89	Unspecified disorder of psychological development	Developmental regression	315	Develomental delays and disorders	10	2	Pediatric
HP:0002376	F89	Unspecified disorder of psychological development	Developmental regression	315	Develomental delays and disorders	10	4	Pediatric
HP:0002376	R45.1	Restlessness and agitation	Developmental regression	315	Develomental delays and disorders	10	2	Pediatric
HP:0002376	R45.1	Restlessness and agitation	Developmental regression	315	Develomental delays and disorders	10	4	Pediatric
HP:0002376	315.5	Mixed development disorder	Developmental regression	315	Develomental delays and disorders	9	2	Pediatric
HP:0002376	315.5	Mixed development disorder	Developmental regression	315	Develomental delays and disorders	9	4	Pediatric
HP:0002376	R45.81	Low self-esteem	Developmental regression	315	Develomental delays and disorders	10	2	Pediatric
HP:0002376	R45.81	Low self-esteem	Developmental regression	315	Develomental delays and disorders	10	4	Pediatric
HP:0002376	315.8	Other specified delays in development	Developmental regression	315	Develomental delays and disorders	9	2	Pediatric
HP:0002376	315.8	Other specified delays in development	Developmental regression	315	Develomental delays and disorders	9	4	Pediatric
HP:0002376	315.9	Unspecified delay in development	Developmental regression	315	Develomental delays and disorders	9	2	Pediatric
HP:0002376	315.9	Unspecified delay in development	Developmental regression	315	Develomental delays and disorders	9	4	Pediatric
HP:0002376	307.9	Other and unspecified special symptoms or syndromes, not elsewhere classified	Developmental regression	315	Develomental delays and disorders	9	2	Pediatric
HP:0002376	307.9	Other and unspecified special symptoms or syndromes, not elsewhere classified	Developmental regression	315	Develomental delays and disorders	9	4	Pediatric
HP:0002376	315	Specific delays in development	Developmental regression	315	Develomental delays and disorders	9	2	Pediatric
HP:0002376	315	Specific delays in development	Developmental regression	315	Develomental delays and disorders	9	4	Pediatric
HP:0002376	F88	Other specified neurodevelopmental disorder	Developmental regression	315	Develomental delays and disorders	10	2	Pediatric
HP:0002376	F88	Other specified neurodevelopmental disorder	Developmental regression	315	Develomental delays and disorders	10	4	Pediatric
HP:0002376	V40	Mental and behavioral problems	Developmental regression	315	Develomental delays and disorders	9	2	Pediatric
HP:0002376	V40	Mental and behavioral problems	Developmental regression	315	Develomental delays and disorders	9	4	Pediatric
HP:0002376	F63.3	Trichotillomania	Developmental regression	315	Develomental delays and disorders	10	2	Pediatric
HP:0002376	F63.3	Trichotillomania	Developmental regression	315	Develomental delays and disorders	10	4	Pediatric
HP:0002376	F82	Specific developmental disorder of motor function	Developmental regression	315	Develomental delays and disorders	10	2	Pediatric
HP:0002376	F82	Specific developmental disorder of motor function	Developmental regression	315	Develomental delays and disorders	10	4	Pediatric
HP:0002563	I31.1	Pericardial calcification	Constrictive pericarditis	420.22	Chronic pericarditis	10	3	Adults
HP:0002563	I31.0	Chronic adhesive pericarditis	Constrictive pericarditis	420.22	Chronic pericarditis	10	3	Adults
HP:0002563	I31.2	Hemopericardium, not elsewhere classified	Constrictive pericarditis	420.22	Chronic pericarditis	10	3	Adults
HP:0002563	423.8	Other specified diseases of pericardium	Constrictive pericarditis	420.22	Chronic pericarditis	9	3	Adults
HP:0002563	423.1	Adhesive pericarditis	Constrictive pericarditis	420.22	Chronic pericarditis	9	3	Adults
HP:0002563	393	Chronic rheumatic pericarditis	Constrictive pericarditis	420.22	Chronic pericarditis	9	3	Adults
HP:0002563	I31.8	Other specified diseases of pericardium	Constrictive pericarditis	420.22	Chronic pericarditis	10	3	Adults
HP:0002563	423.0	Hemopericardium	Constrictive pericarditis	420.22	Chronic pericarditis	9	3	Adults
HP:0002563	423.2	Constrictive pericarditis	Constrictive pericarditis	420.22	Chronic pericarditis	9	3	Adults
HP:0002563	I09.2	Chronic rheumatic pericarditis	Constrictive pericarditis	420.22	Chronic pericarditis	10	3	Adults
HP:0002650	M41.42	Neuromuscular scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.42	Neuromuscular scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41	kyphoscoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41	kyphoscoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.43	Neuromuscular scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.43	Neuromuscular scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.85	Other forms of scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.85	Other forms of scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.125	Adolescent idiopathic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.125	Adolescent idiopathic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.126	Adolescent idiopathic scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.126	Adolescent idiopathic scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.124	Adolescent idiopathic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.124	Adolescent idiopathic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.127	Adolescent idiopathic scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.127	Adolescent idiopathic scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.129	Adolescent idiopathic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.129	Adolescent idiopathic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.114	Juvenile idiopathic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.114	Juvenile idiopathic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.41	Neuromuscular scoliosis, occipito-atlanto-axial region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.41	Neuromuscular scoliosis, occipito-atlanto-axial region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.116	Juvenile idiopathic scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.116	Juvenile idiopathic scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.117	Juvenile idiopathic scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.117	Juvenile idiopathic scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.119	Juvenile idiopathic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.119	Juvenile idiopathic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.115	Juvenile idiopathic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.115	Juvenile idiopathic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.123	Adolescent idiopathic scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.123	Adolescent idiopathic scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.27	Other idiopathic scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.27	Other idiopathic scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.86	Other forms of scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.86	Other forms of scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.87	Other forms of scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.87	Other forms of scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.9	Scoliosis, unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.9	Scoliosis, unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.35	Thoracogenic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
